date,Open,High,Low,Close,Volume,Dividends,return,log_return,price,dp,log_volume,RF,bond_ret,term_spread,EPS,credit_spread,T10YIE,CDL2CROWS,CDL3BLACKCROWS,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2018-12-14,6.541037554537775,6.825857948415564,6.079534510849136,6.272548073555631,844,0.0,0.026293646939527404,0.025953911393651077,6.272548073555631,0.005460762010223,6.738152494595957,0.0001099999999999,28.2925,0.52,155.59,2.1,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,6.254978634627194,6.612785039249144,6.0523743747508965,6.311776639677269,852,0.0,0.006254008046111537,0.00623453289411854,6.311776639677269,0.0055700374774366,6.747586526829315,0.0001099999999999,28.3637,0.5,155.59,2.1,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2018-12-18,6.72718812913275,6.825068631495686,5.961563952514225,6.368508679630115,229,0.0,0.008988283836949273,0.008948129645928503,6.368508679630115,0.0055761519784718,5.43372200355424,0.0001099999999999,28.4189,0.48,155.59,2.1,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,6.510583213887846,6.584293430392869,6.235142431107825,6.3672752768358425,33,0.0,-0.00019367215408183647,-0.0001936909109552983,6.3672752768358425,0.00566092774728,3.4965075614664802,0.0001099999999999,28.5051,0.4199999999999999,155.59,2.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-20,7.167653803432913,7.545660192162468,6.246437175572349,6.4618570983103405,267,0.0,0.014854363501227486,0.014745117963659139,6.4618570983103405,0.0057546008564588,5.58724865840025,0.0001099999999999,28.42,0.4500000000000002,155.59,2.1,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,6.197630869373102,6.758781197641768,5.85487730267019,6.36474921654094,458,0.0,-0.015027859683680256,-0.015141922152869018,6.36474921654094,0.0063723296468195,6.126869184114185,0.0001099999999999,28.3781,0.4500000000000002,155.59,2.1,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2018-12-24,6.136102087671972,6.411699065240708,5.897924961356366,6.410537374608099,534,0.0,0.007194023913489556,0.007168270364124594,6.410537374608099,0.0065452745020567,6.280395838960195,0.0001099999999999,28.4355,0.33,155.59,2.1,1.75,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,6.0338735645728026,6.44242991024192,5.947264037062332,6.415051335446076,38,0.0,0.000704147027651203,0.0007038992324489416,6.415051335446076,0.0062304803425579,3.6375861597263857,0.0001099999999999,28.3439,0.4199999999999999,155.59,2.1,1.77,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,6.502938731264127,6.7883083200476735,6.3060547461259375,6.359769621709728,642,0.0,-0.00861750138005779,-0.00865484674903984,6.359769621709728,0.0061830105958596,6.464588303689961,0.0001099999999999,28.3953,0.4100000000000001,155.59,2.1,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,6.396037040586285,6.4106890854625,6.305329787782518,6.403176467218419,187,0.0,0.0068252229389751395,0.006802036546634548,6.403176467218419,0.0061909977894691,5.231108616854587,0.0001099999999999,28.3754,0.3700000000000001,155.59,2.1,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0
2018-12-31,6.280347705282401,6.595294159407923,6.276436620117233,6.579733605018321,68,0.0,0.027573367484685196,0.027200068717156186,6.579733605018321,0.0061372426178841,4.219507705176107,0.0001099999999999,28.4418,0.29,156.88,2.1,1.71,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02,7.2280421255377005,7.474232300709568,6.305664998347799,6.526419844462899,271,0.0,-0.008102723264473699,-0.008135728737006286,6.526419844462899,0.0061308639031235,5.602118820879701,0.0001,28.4922,0.29,156.88,2.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,6.1289665201634245,6.54793266536782,6.024291561976469,6.467436740112741,676,0.0,-0.009037589636560095,-0.009078676387249638,6.467436740112741,0.0062807401381915,6.516193076042964,0.0001,28.6331,0.2000000000000001,156.88,2.1,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,6.674907620381206,6.731789528296001,6.362226920983523,6.478568693904832,559,0.0,0.0017212311831436011,0.0017197515623536745,6.478568693904832,0.0060771807884541,6.326149473155099,0.0001,28.475700000000003,0.2999999999999998,156.88,2.1,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,6.76024404499477,6.89039057356586,6.20789960727249,6.566943209909438,76,0.0,0.013641055637451105,0.013548853977040596,6.566943209909438,0.0060296386845633,4.330733340286331,0.0001,28.4903,0.29,156.88,2.1,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08,6.099290816368293,6.6325008150698,5.875118332010997,6.299741186062462,635,0.0,-0.04068894998875128,-0.04153990839704718,6.299741186062462,0.0059735165909878,6.453624998892692,0.0001,28.4817,0.3199999999999998,156.88,2.1,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-01-09,6.392714762725755,6.407440042685765,6.128667119101277,6.299088461689326,346,0.0,-0.00010361129987057627,-0.0001036166678921017,6.299088461689326,0.0059457289723555,5.846438775057725,0.0001,28.5102,0.3400000000000003,156.88,2.1,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,6.028145899741637,6.517335688846643,5.226057539986779,6.365860629314538,681,0.0,0.010600290507319698,0.01054450133587098,6.365860629314538,0.0059248279440931,6.523562306149512,0.0001,28.4953,0.3600000000000003,156.88,2.1,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,6.121107604127493,6.494034517220269,6.076812744437242,6.362926063628015,670,0.0,-0.0004609849095673635,-0.00046109119577626863,6.362926063628015,0.0059225407003944,6.507277712385012,0.0001,28.5549,0.33,156.88,2.1,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,6.287278601291069,6.4787004112421,5.848806874715652,6.3045265631823,803,0.0,-0.00917808880092763,-0.009220466957569774,6.3045265631823,0.0059588955773188,6.688354713946762,0.0001,28.5256,0.31,156.88,2.1,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-01-15,7.1478396990308095,7.551046004791553,6.322008147505849,6.360084570672022,604,0.0,0.008812399620008682,0.00877379704823633,6.360084570672022,0.0058913757056777,6.403574197934815,0.0001,28.5272,0.3200000000000003,156.88,2.1,1.81,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,6.3901452273795725,6.567549241039786,5.978694508560143,6.252880030669032,983,0.0,-0.01685583561220838,-0.01699951202171928,6.252880030669032,0.0058771531839337,6.890609120147166,0.0001,28.5389,0.3500000000000001,156.88,2.1,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-01-17,6.001415230794572,6.2480791705802945,5.882153192231687,6.196619383581785,205,0.0,-0.008997557415351132,-0.009038279887629716,6.196619383581785,0.0058328998960122,5.3230099791384085,0.0001,28.5509,0.3799999999999999,156.88,2.1,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,5.906432286347747,6.637433672713864,5.676765569687449,6.121359584799906,764,0.0,-0.012145299577586255,-0.012219656399074734,6.121359584799906,0.0057562861722114,6.638567789166521,0.0001,28.5656,0.4300000000000001,156.88,2.1,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-01-22,6.701450281437509,7.022938198273486,5.491263431461273,6.121987411171376,563,0.0,0.00010256322354074143,0.00010255796429293043,6.121987411171376,0.0058351216718584,6.333279628139691,0.0001,28.6835,0.3600000000000003,156.88,2.1,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,5.80417568659174,6.157988534609719,5.765550520908178,6.137584596942729,739,0.0,0.002547732414949433,0.002544492446601823,6.137584596942729,0.0058229356055399,6.6052979209482015,0.0001,28.6854,0.3999999999999999,156.88,2.1,1.8,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,6.364030816753809,6.516451641671353,5.9553286282465985,6.118529827347214,156,0.0,-0.003104603984604437,-0.003109433265481738,6.118529827347214,0.0058198434640275,5.049856007249537,0.0001,28.7831,0.4000000000000003,156.88,2.1,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,6.435372818958442,6.930653573635557,6.017038580399322,6.088101630162915,569,0.0,-0.004973122309267608,-0.004985529433877248,6.088101630162915,0.0057710117914523,6.343880434126331,0.0001,28.757800000000003,0.4199999999999999,156.88,2.1,1.79,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-28,6.143648731226643,6.217848752424315,5.844900335223039,6.0560482084211005,567,0.0,-0.0052649288216557455,-0.005278837399331097,6.0560482084211005,0.0058152083479547,6.340359303727752,0.0001,28.7872,0.3799999999999999,156.88,2.1,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-29,6.1957626220346445,6.3498916710316715,5.919051818021188,6.040660805887416,304,0.0,-0.0025408322397908467,-0.002544065632192586,6.040660805887416,0.0058229356055399,5.717027701406222,0.0001,28.8496,0.3500000000000001,156.88,2.1,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-30,5.934022816249707,6.371144135453553,5.8772399870084575,6.010103990172492,788,0.0,-0.005058522022150624,-0.005071359655943017,6.010103990172492,0.0057321913587075,6.669498089857879,0.0001,28.8822,0.33,156.88,2.1,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,6.59109388733478,6.689345661130202,5.968119606295781,6.011321336037998,253,0.0,0.00020254988391155138,0.0002025293734533623,6.011321336037998,0.0056822875331449,5.53338948872752,0.0001,29.0372,0.27,157.37,2.1,1.85,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-01,5.907155388413982,6.182605470411488,5.344776335856031,5.974089287742724,96,0.0,-0.0061936546416287985,-0.006212914889270135,5.974089287742724,0.0056795511203119,4.564348191467836,0.0001,29.0019,0.3500000000000001,157.37,2.27,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-02-04,6.153151009932987,6.178400482865339,5.73017453595768,6.071604370822987,429,0.0,0.016323003956492332,0.01619121591131205,6.071604370822987,0.0056398716248324,6.061456918928017,0.0001,28.987800000000004,0.3599999999999999,157.37,2.27,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,6.128893321983656,6.289475203995732,6.004460512124183,6.205892590994883,965,0.0,0.02211741937884093,0.02187637694207823,6.205892590994883,0.0056163296818851,6.872128101338986,0.0001,29.0714,0.3399999999999998,157.37,2.27,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-02-06,6.6184773485336965,6.941373907644687,6.096990670962225,6.2532003575414965,406,0.0,0.007623039853325908,0.007594131306078358,6.2532003575414965,0.0056237422411606,6.0063531596017325,0.0001,29.0781,0.33,157.37,2.27,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,5.515479164944051,6.38222026124902,5.083723371354363,6.285967985363336,590,0.0,0.005240137201476536,0.005226455457860461,6.285967985363336,0.0056778688527064,6.380122536899765,0.0001,29.1281,0.2799999999999998,157.37,2.27,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0
2019-02-08,6.1628417434905725,6.456930289533486,5.3500403163495065,6.3944332356502525,771,0.0,0.017255138832948935,0.017107959578176984,6.3944332356502525,0.0056709414733351,6.647688373563329,0.0001,29.1636,0.25,157.37,2.27,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,6.478027831848711,6.51036675542897,5.854796655294608,6.426041100297812,33,0.0,0.004943028331477306,0.00493085167681502,6.426041100297812,0.0056677985289205,3.4965075614664802,0.0001,29.131,0.25,157.37,2.27,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2019-02-12,6.068994091393971,6.438034617619589,5.9373251934123275,6.336535549306424,461,0.0,-0.01392856808638221,-0.014026480843742166,6.336535549306424,0.005595838841258,6.133398042996649,0.0001,29.1037,0.3000000000000002,157.37,2.27,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,6.2851368794406755,6.8855339680649505,6.033524139031084,6.498967623964129,55,0.0,0.025634208692395744,0.02531116143728748,6.498967623964129,0.0055777290726682,4.007333185232471,0.0001,29.0845,0.3199999999999998,157.37,2.27,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-02-14,6.777866062589927,7.036411162244644,6.382916504123752,6.480526404706048,620,0.0,-0.002837561336677785,-0.002841594845874325,6.480526404706048,0.0055901289964474,6.429719478039138,0.0001,29.1399,0.2800000000000002,157.37,2.27,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,6.872418735725133,7.007583615855413,6.0423465942116135,6.582620276538465,373,0.0,0.015753947358084774,0.01563114202935133,6.582620276538465,0.0055298690271647,5.921578419643816,0.0001,29.1542,0.2800000000000002,157.37,2.27,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-19,6.331057259831561,6.727236615651236,6.065557784888529,6.57568622038958,401,0.0,-0.001053388446786152,-0.0010539436503269723,6.57568622038958,0.0055203167314784,5.993961427306569,0.0001,29.193,0.2399999999999997,157.37,2.27,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,6.700464600758367,7.059110380156889,6.643008840175187,6.708868298214521,935,0.0,0.02025371548477728,0.020051337036698258,6.708868298214521,0.0055092103548889,6.840546529288687,0.0001,29.176,0.25,157.37,2.27,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,-100,100,0,0,0,0,0,0,0,0,0
2019-02-21,6.725579634363203,7.1333591442913376,6.528297119977042,6.637814853908212,610,0.0,-0.01059097319367841,-0.010647456714561038,6.637814853908212,0.0055288716145096,6.413458957167357,0.0001,29.1002,0.29,157.37,2.27,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-02-22,6.793766037639708,7.009848634322138,6.475344995155673,6.510325368148342,201,0.0,-0.019206544407427528,-0.019393386342259296,6.510325368148342,0.0054948044142992,5.303304908059076,0.0001,29.1704,0.2399999999999997,157.37,2.27,1.91,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,6.7165602023989095,6.869082986772266,6.441403921214748,6.462630046103136,980,0.0,-0.007326104203417283,-0.0073530718976359865,6.462630046103136,0.0054873347599928,6.887552571664617,0.0001,29.1747,0.25,157.37,2.27,1.92,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,6.302330449415831,6.684684204509325,6.074816418693443,6.433064955984126,544,0.0,-0.004574776818121795,-0.004585273134025309,6.433064955984126,0.0054912623073515,6.298949246855942,0.0001,29.2354,0.2400000000000002,157.37,2.27,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-02-27,6.553315082285452,7.3315544505441546,6.130606051503027,6.425717327652624,522,0.0,-0.0011421660408803547,-0.0011428188096070109,6.425717327652624,0.0054936232043557,6.257667587882639,0.0001,29.1423,0.29,157.37,2.27,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-02-28,6.9638223401210935,7.288027495534012,6.487407004060346,6.511910625508524,368,0.0,0.013413801675491444,0.013324633145431718,6.511910625508524,0.0055038748983139,5.908082938168931,0.0001,29.1416,0.33,157.49,2.27,1.95,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,6.6435084001941,6.836665018663759,6.270479205606207,6.575402245583275,640,0.0,0.00975007547340101,0.009702850206023165,6.575402245583275,0.005469722146451,6.461468176353717,8.999999999999999e-05,29.0941,0.3699999999999996,157.49,2.27,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,-100,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-03-04,6.77127427426576,6.949892404215043,6.557899688910904,6.6392486553113805,886,0.0,0.009709886535229195,0.009663048537326404,6.6392486553113805,0.0054896903575671,6.786716950605081,8.999999999999999e-05,29.1688,0.31,157.49,2.27,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,6.514628916966703,7.163795897600702,6.272570003308341,6.715799573100334,129,0.0,0.011530057354865342,0.01146409280933848,6.715799573100334,0.0054971670734024,4.859812404361672,8.999999999999999e-05,29.1728,0.31,157.49,2.27,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,6.600552784319863,7.020913812982769,6.189514835937626,6.688337752542271,524,0.0,-0.004089136410213801,-0.004097519790165343,6.688337752542271,0.0055306657853121,6.261491684321042,8.999999999999999e-05,29.2117,0.2799999999999998,157.49,2.27,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
